QueryId,DocumentId
203,clueweb12-0102wb-35-04103
203,clueweb12-0002wb-33-15556
203,clueweb12-0002wb-20-08962
203,clueweb12-1407wb-51-02430
203,clueweb12-0002wb-05-12516
203,clueweb12-1815wb-34-17034
203,clueweb12-1902wb-06-04797
203,clueweb12-0003wb-25-19194
203,clueweb12-1901wb-72-08479
203,clueweb12-1902wb-22-12641
203,clueweb12-0301tw-23-04341
203,clueweb12-0200tw-68-00089
203,clueweb12-0202wb-60-09122
203,clueweb12-0500tw-26-08047
203,clueweb12-1107wb-86-24665
203,clueweb12-0006wb-64-23270
203,clueweb12-1900tw-47-15481
203,clueweb12-0005wb-75-04452
203,clueweb12-0918wb-80-03907
203,clueweb12-0509wb-06-11124
203,clueweb12-1700tw-08-12581
203,clueweb12-1506wb-15-02973
203,clueweb12-0101wb-94-26017
203,clueweb12-0311wb-95-07417
203,clueweb12-0914wb-44-07104
203,clueweb12-0003wb-48-11669
203,clueweb12-1900tw-42-00061
203,clueweb12-1018wb-61-02085
203,clueweb12-1312wb-99-06222
203,clueweb12-1800tw-37-21667
203,clueweb12-0900wb-33-10236
203,clueweb12-1300tw-38-16260
203,clueweb12-1503wb-38-28727
203,clueweb12-0800tw-09-03472
203,clueweb12-0403wb-30-20219
203,clueweb12-0919wb-35-04365
203,clueweb12-1003wb-11-06698
203,clueweb12-1414wb-68-11363
203,clueweb12-1617wb-17-11501
203,clueweb12-0102wb-31-05423
203,clueweb12-0308wb-78-29717
203,clueweb12-1207wb-36-23201
203,clueweb12-0609wb-45-30723
203,clueweb12-1200tw-37-00673
203,clueweb12-0501wb-01-09771
203,clueweb12-1410wb-95-08491
203,clueweb12-1200tw-74-13693
203,clueweb12-1300wb-35-07121
203,clueweb12-1405wb-22-16043
203,clueweb12-0305wb-49-06640
203,clueweb12-1400tw-34-03508
203,clueweb12-0210wb-12-20721
203,clueweb12-0210wb-17-20746
203,clueweb12-1309wb-31-00313
203,clueweb12-1501wb-94-11940
203,clueweb12-0911wb-81-12075
203,clueweb12-1207wb-31-13159
203,clueweb12-1500wb-48-08732
203,clueweb12-0211wb-43-35222
203,clueweb12-1808wb-26-16413
203,clueweb12-1411wb-38-21870
203,clueweb12-1515wb-93-32165
203,clueweb12-1400tw-21-17183
203,clueweb12-0003wb-84-30868
203,clueweb12-0003wb-97-17800
203,clueweb12-0209wb-63-17124
203,clueweb12-1500tw-73-19431
203,clueweb12-1800tw-20-02856
203,clueweb12-1410wb-84-11296
203,clueweb12-0013wb-46-10058
203,clueweb12-0803wb-85-02136
203,clueweb12-1406wb-75-24823
203,clueweb12-0310wb-22-09840
203,clueweb12-1115wb-16-25355
203,clueweb12-1115wb-28-24339
203,clueweb12-1300tw-56-10630
204,clueweb12-1209wb-22-00167
204,clueweb12-0304wb-27-03544
204,clueweb12-1212wb-63-17269
204,clueweb12-1208wb-62-05131
204,clueweb12-1210wb-17-01493
204,clueweb12-1211wb-86-18507
204,clueweb12-0005wb-65-23314
204,clueweb12-0300wb-98-20074
204,clueweb12-1209wb-79-28735
204,clueweb12-1801wb-68-09002
204,clueweb12-1214wb-14-27004
204,clueweb12-1210wb-37-17086
204,clueweb12-1211wb-30-02358
204,clueweb12-1210wb-73-28398
204,clueweb12-1811wb-65-06425
204,clueweb12-1211wb-53-27050
204,clueweb12-0207wb-85-00335
204,clueweb12-1212wb-42-29922
204,clueweb12-1801wb-97-25922
204,clueweb12-0202wb-25-15698
204,clueweb12-1912wb-52-13818
204,clueweb12-0301wb-18-21387
204,clueweb12-1801wb-85-15691
204,clueweb12-1500tw-44-16993
204,clueweb12-1209wb-88-20908
204,clueweb12-1007wb-11-00884
204,clueweb12-0507wb-52-13388
204,clueweb12-1213wb-06-18859
204,clueweb12-0200wb-52-06045
204,clueweb12-0301wb-92-07679
204,clueweb12-1213wb-67-03123
204,clueweb12-0301wb-38-34520
204,clueweb12-0301wb-43-25002
204,clueweb12-1712wb-63-08995
204,clueweb12-0612wb-33-04022
204,clueweb12-0209wb-92-06352
204,clueweb12-1414wb-89-16666
204,clueweb12-1214wb-05-12168
204,clueweb12-0704wb-37-23358
204,clueweb12-1214wb-05-12154
204,clueweb12-1214wb-14-27018
204,clueweb12-0210wb-74-28352
204,clueweb12-1912wb-09-13899
204,clueweb12-0603wb-72-20767
204,clueweb12-1712wb-82-03184
204,clueweb12-0304wb-49-17269
204,clueweb12-0906wb-71-07152
204,clueweb12-0305wb-38-08344
204,clueweb12-0204wb-92-17336
204,clueweb12-1607wb-98-27514
204,clueweb12-1804wb-89-24145
204,clueweb12-0201wb-83-20464
204,clueweb12-0611wb-96-11773
204,clueweb12-0300wb-90-13981
204,clueweb12-0311wb-16-15162
204,clueweb12-1500wb-02-11520
204,clueweb12-0302wb-08-19033
204,clueweb12-1216wb-39-22038
204,clueweb12-0305wb-54-22614
204,clueweb12-1212wb-63-17255
204,clueweb12-0305wb-73-18682
204,clueweb12-1214wb-70-11842
204,clueweb12-0200tw-45-03773
204,clueweb12-1217wb-97-20198
204,clueweb12-1213wb-51-00442
204,clueweb12-1214wb-79-30532
204,clueweb12-0305wb-38-08330
204,clueweb12-1002wb-13-14971
204,clueweb12-0703wb-39-16734
204,clueweb12-1213wb-59-14347
204,clueweb12-1215wb-29-30867
204,clueweb12-0109wb-25-33221
204,clueweb12-1214wb-70-11828
204,clueweb12-0305wb-63-07113
204,clueweb12-1007wb-11-00898
204,clueweb12-1216wb-31-19496
204,clueweb12-1214wb-75-09956
204,clueweb12-0602wb-06-32289
204,clueweb12-0404wb-40-14291
204,clueweb12-0200tw-06-15386
204,clueweb12-0305wb-18-29087
204,clueweb12-1216wb-35-01768
204,clueweb12-0304wb-61-02465
204,clueweb12-1214wb-87-08035
204,clueweb12-0304wb-72-18496
204,clueweb12-0304wb-89-20057
204,clueweb12-0915wb-69-11139
204,clueweb12-0302wb-54-03735
204,clueweb12-0305wb-28-17975
204,clueweb12-0305wb-73-18696
204,clueweb12-0301wb-68-20779
204,clueweb12-1214wb-75-09942
204,clueweb12-1213wb-79-07563
204,clueweb12-1213wb-04-30495
204,clueweb12-0305wb-88-33877
204,clueweb12-1215wb-42-02336
204,clueweb12-0705wb-15-12013
204,clueweb12-0200tw-05-19705
204,clueweb12-0405wb-90-29008
204,clueweb12-1214wb-79-30547
205,clueweb12-0210wb-94-21302
205,clueweb12-0812wb-07-15129
205,clueweb12-1700wb-57-08015
205,clueweb12-0506wb-31-30726
205,clueweb12-1303wb-72-10088
205,clueweb12-0206wb-17-34429
205,clueweb12-0403wb-95-09741
205,clueweb12-0205wb-05-02301
205,clueweb12-1000tw-21-20542
205,clueweb12-1217wb-27-06974
205,clueweb12-0100wb-18-24730
205,clueweb12-0812wb-84-19751
205,clueweb12-0800tw-07-18666
205,clueweb12-1901wb-60-07140
205,clueweb12-1614wb-35-28354
205,clueweb12-1815wb-15-13913
205,clueweb12-1303wb-96-20823
205,clueweb12-1005wb-55-01169
205,clueweb12-1013wb-53-22115
205,clueweb12-0810wb-66-22090
205,clueweb12-0205wb-63-09334
205,clueweb12-1103wb-56-03288
205,clueweb12-1810wb-70-01321
205,clueweb12-1810wb-66-08797
205,clueweb12-1706wb-00-20154
205,clueweb12-1000wb-01-12448
205,clueweb12-1002wb-19-23101
205,clueweb12-1810wb-12-01690
205,clueweb12-1811wb-55-01626
205,clueweb12-1003wb-75-01113
205,clueweb12-0919wb-54-06748
205,clueweb12-1806wb-76-03254
205,clueweb12-0207wb-02-23039
205,clueweb12-0207wb-31-18950
205,clueweb12-1107wb-99-00886
205,clueweb12-0206wb-54-31406
205,clueweb12-1511wb-09-03101
205,clueweb12-0103wb-19-05305
205,clueweb12-1900wb-60-17916
205,clueweb12-1103wb-28-03808
205,clueweb12-0817wb-12-17715
205,clueweb12-1610wb-75-27202
205,clueweb12-1101tw-07-17580
205,clueweb12-1100tw-15-19833
205,clueweb12-1100wb-42-09076
205,clueweb12-0103wb-33-14463
205,clueweb12-0103wb-63-11308
205,clueweb12-0812wb-52-19993
205,clueweb12-0011wb-86-00741
205,clueweb12-1501wb-67-02282
205,clueweb12-0700tw-68-07494
205,clueweb12-0408wb-60-05897
205,clueweb12-0300wb-06-02438
205,clueweb12-0611wb-39-28761
205,clueweb12-1000wb-49-20156
205,clueweb12-0211wb-60-10100
205,clueweb12-1607wb-55-12775
205,clueweb12-0007wb-87-07069
205,clueweb12-1500tw-21-11556
205,clueweb12-1216wb-93-05359
205,clueweb12-1806wb-56-00524
205,clueweb12-0009wb-62-07312
205,clueweb12-1303wb-94-25019
205,clueweb12-0812wb-91-10125
205,clueweb12-0302wb-47-14952
205,clueweb12-1900wb-59-00786
205,clueweb12-1301wb-05-13794
205,clueweb12-1503wb-76-30400
205,clueweb12-1804wb-00-16312
205,clueweb12-1108wb-09-13541
205,clueweb12-1901wb-90-23627
205,clueweb12-1400tw-38-22911
205,clueweb12-0812wb-52-06008
205,clueweb12-1900wb-90-00478
205,clueweb12-1814wb-94-23466
205,clueweb12-1216wb-22-27788
205,clueweb12-0404wb-70-19541
205,clueweb12-0104wb-27-28506
205,clueweb12-0305wb-02-20942
205,clueweb12-1410wb-76-13181
205,clueweb12-0110wb-55-13701
205,clueweb12-1002wb-73-09735
205,clueweb12-1510wb-81-20753
205,clueweb12-0500wb-09-32854
205,clueweb12-1805wb-95-21168
205,clueweb12-0202wb-46-14158
205,clueweb12-0309wb-95-02179
205,clueweb12-0100tw-78-02321
205,clueweb12-0411wb-17-33325
205,clueweb12-1314wb-88-02117
205,clueweb12-0403wb-96-16695
205,clueweb12-1910wb-99-20596
205,clueweb12-0600tw-43-11834
205,clueweb12-1805wb-91-06309
205,clueweb12-0210wb-45-26536
205,clueweb12-0300wb-61-13773
205,clueweb12-1906wb-76-25446
205,clueweb12-1716wb-68-15848
205,clueweb12-0700wb-46-24520
205,clueweb12-1308wb-23-28058
206,clueweb12-1807wb-92-09108
206,clueweb12-1401wb-92-14851
206,clueweb12-0009wb-54-01932
206,clueweb12-1802wb-14-28735
206,clueweb12-0301wb-43-35174
206,clueweb12-1708wb-43-29773
206,clueweb12-1013wb-23-08451
206,clueweb12-0200wb-49-30845
206,clueweb12-0902wb-67-05109
206,clueweb12-0606wb-40-12197
206,clueweb12-0601wb-00-13002
206,clueweb12-0305wb-45-24379
206,clueweb12-1715wb-09-05563
206,clueweb12-1910wb-84-20584
206,clueweb12-1609wb-75-32288
206,clueweb12-0200tw-11-14318
206,clueweb12-0112wb-03-34120
206,clueweb12-0203wb-45-19067
206,clueweb12-1106wb-17-01171
206,clueweb12-0005wb-17-21841
206,clueweb12-1807wb-78-16418
206,clueweb12-0111wb-63-23423
206,clueweb12-1808wb-99-26779
206,clueweb12-1807wb-81-18491
206,clueweb12-1807wb-82-17845
206,clueweb12-1106wb-83-05894
206,clueweb12-0701wb-09-18443
206,clueweb12-0202wb-45-09328
206,clueweb12-0806wb-81-15917
206,clueweb12-0300wb-34-10474
206,clueweb12-1800wb-93-04336
206,clueweb12-1807wb-64-20406
206,clueweb12-0305wb-55-03096
206,clueweb12-1114wb-13-19872
206,clueweb12-1019wb-10-10511
206,clueweb12-0713wb-59-09149
206,clueweb12-0900wb-97-02702
206,clueweb12-0109wb-90-32472
206,clueweb12-0411wb-50-01478
206,clueweb12-1115wb-71-11949
206,clueweb12-1015wb-90-03018
206,clueweb12-0700wb-82-11566
206,clueweb12-0701wb-19-05868
206,clueweb12-0905wb-03-05823
206,clueweb12-1017wb-31-10178
206,clueweb12-1808wb-64-03351
206,clueweb12-1013wb-02-03457
206,clueweb12-0700tw-08-20360
206,clueweb12-0302wb-94-07292
206,clueweb12-1013wb-30-08243
206,clueweb12-1704wb-23-31580
206,clueweb12-1808wb-67-13668
206,clueweb12-0500tw-08-08270
206,clueweb12-0304wb-43-11443
206,clueweb12-1013wb-73-01303
206,clueweb12-0012wb-12-17968
206,clueweb12-1109wb-23-22213
206,clueweb12-1908wb-89-33553
206,clueweb12-1116wb-20-28247
206,clueweb12-1607wb-50-02617
206,clueweb12-1908wb-92-20410
206,clueweb12-0401wb-25-00889
206,clueweb12-0712wb-91-04819
206,clueweb12-1602wb-36-12966
206,clueweb12-0000tw-00-21044
206,clueweb12-1018wb-98-10667
206,clueweb12-1802wb-46-27982
206,clueweb12-1213wb-72-11499
206,clueweb12-1607wb-68-24959
206,clueweb12-0305wb-62-05704
206,clueweb12-1808wb-10-23461
206,clueweb12-1807wb-75-17192
206,clueweb12-1016wb-58-05807
206,clueweb12-0501wb-44-26321
206,clueweb12-1607wb-26-30386
206,clueweb12-0303wb-20-18845
206,clueweb12-1908wb-98-03102
206,clueweb12-1603wb-68-13314
206,clueweb12-0013wb-20-17064
206,clueweb12-0302wb-03-03725
206,clueweb12-1200wb-84-30809
206,clueweb12-0202wb-74-33279
206,clueweb12-0307wb-71-26205
206,clueweb12-1607wb-65-32857
206,clueweb12-1016wb-58-05179
206,clueweb12-1715wb-54-20670
206,clueweb12-1609wb-78-27541
206,clueweb12-1111wb-22-07299
206,clueweb12-1911wb-73-11783
206,clueweb12-1017wb-65-02270
206,clueweb12-1019wb-89-03389
206,clueweb12-0708wb-44-06597
206,clueweb12-0909wb-22-02116
206,clueweb12-1700tw-27-19232
206,clueweb12-0011wb-97-31929
206,clueweb12-0305wb-29-04664
206,clueweb12-0700wb-92-09669
206,clueweb12-1016wb-81-03161
206,clueweb12-1604wb-14-24817
206,clueweb12-0009wb-43-24902
207,clueweb12-1905wb-48-10251
207,clueweb12-1905wb-46-06917
207,clueweb12-0507wb-30-21602
207,clueweb12-1905wb-70-13334
207,clueweb12-0207wb-90-20840
207,clueweb12-0716wb-86-23401
207,clueweb12-0206wb-71-14452
207,clueweb12-0709wb-45-09518
207,clueweb12-0607wb-76-17468
207,clueweb12-1909wb-72-13335
207,clueweb12-1605wb-17-06310
207,clueweb12-0711wb-27-04628
207,clueweb12-1012wb-83-19702
207,clueweb12-0202wb-73-21435
207,clueweb12-0706wb-19-11031
207,clueweb12-0106wb-44-13775
207,clueweb12-0111wb-15-14262
207,clueweb12-1101wb-26-02505
207,clueweb12-1913wb-84-02917
207,clueweb12-0707wb-35-04335
207,clueweb12-0709wb-84-07645
207,clueweb12-0112wb-21-26718
207,clueweb12-0703wb-18-21607
207,clueweb12-1502wb-66-14124
207,clueweb12-1705wb-89-03463
207,clueweb12-0804wb-43-08700
207,clueweb12-1205wb-36-28252
207,clueweb12-1913wb-84-02847
207,clueweb12-0405wb-24-29734
207,clueweb12-0304wb-04-16410
207,clueweb12-0607wb-74-02612
207,clueweb12-1500tw-99-18494
207,clueweb12-0204wb-42-31119
207,clueweb12-1507wb-87-20310
207,clueweb12-0813wb-58-16452
207,clueweb12-0710wb-27-09636
207,clueweb12-0902wb-00-20481
207,clueweb12-1407wb-59-09604
207,clueweb12-1501tw-09-14232
207,clueweb12-0303wb-93-10828
207,clueweb12-1204wb-45-18869
207,clueweb12-0206wb-68-25063
207,clueweb12-1407wb-83-21840
207,clueweb12-1407wb-70-09872
207,clueweb12-0901wb-75-19007
207,clueweb12-0107wb-71-27159
207,clueweb12-1807wb-80-22463
207,clueweb12-0107wb-48-07033
207,clueweb12-0201wb-90-12794
207,clueweb12-1500wb-02-03490
207,clueweb12-0209wb-70-26757
207,clueweb12-1000wb-00-24602
207,clueweb12-0006wb-80-12955
207,clueweb12-1511wb-31-08739
207,clueweb12-0900tw-80-08030
207,clueweb12-1704wb-49-17722
207,clueweb12-1205wb-70-03849
207,clueweb12-0714wb-63-24605
207,clueweb12-0013wb-01-13083
207,clueweb12-1707wb-83-17702
207,clueweb12-1900wb-15-26901
207,clueweb12-0109wb-08-27442
207,clueweb12-0111wb-92-33172
207,clueweb12-0012wb-58-06735
207,clueweb12-0310wb-73-09674
207,clueweb12-0806wb-67-24253
207,clueweb12-0300tw-15-08163
207,clueweb12-0300tw-17-05364
207,clueweb12-1909wb-93-07968
207,clueweb12-0602wb-30-27925
207,clueweb12-1410wb-15-12146
207,clueweb12-1613wb-64-22118
207,clueweb12-0209wb-39-27714
207,clueweb12-0203wb-75-27730
207,clueweb12-1100tw-02-12274
207,clueweb12-0100tw-26-06486
207,clueweb12-1913wb-51-25393
207,clueweb12-1603wb-46-23117
207,clueweb12-1604wb-67-19549
207,clueweb12-1717wb-47-07686
207,clueweb12-0011wb-56-27704
207,clueweb12-0609wb-60-10109
207,clueweb12-1404wb-28-24474
207,clueweb12-0812wb-74-01477
207,clueweb12-1313wb-72-12546
207,clueweb12-1503wb-83-27529
207,clueweb12-0311wb-15-18500
207,clueweb12-1604wb-74-26864
207,clueweb12-0004wb-17-02113
207,clueweb12-0500wb-88-15290
207,clueweb12-0009wb-89-28318
207,clueweb12-0009wb-57-03457
207,clueweb12-0512wb-02-29467
207,clueweb12-0704wb-14-31461
207,clueweb12-1500tw-07-00494
207,clueweb12-1407wb-96-00888
207,clueweb12-1603wb-59-15539
207,clueweb12-1810wb-57-22804
207,clueweb12-0701wb-79-25089
207,clueweb12-1607wb-17-17175
208,clueweb12-0700tw-75-14955
208,clueweb12-0013wb-82-09787
208,clueweb12-0100wb-41-12862
208,clueweb12-1908wb-77-16099
208,clueweb12-0810wb-04-13355
208,clueweb12-1207wb-81-14962
208,clueweb12-1612wb-18-22030
208,clueweb12-0011wb-43-30798
208,clueweb12-0813wb-29-16299
208,clueweb12-1617wb-04-05358
208,clueweb12-0205wb-52-21293
208,clueweb12-0804wb-90-09490
208,clueweb12-0002wb-32-31101
208,clueweb12-0111wb-28-18795
208,clueweb12-1611wb-58-24738
208,clueweb12-0101wb-11-27146
208,clueweb12-0003wb-50-16116
208,clueweb12-0106wb-61-15202
208,clueweb12-1911wb-97-11845
208,clueweb12-1415wb-17-25896
208,clueweb12-0208wb-71-05014
208,clueweb12-0411wb-46-14825
208,clueweb12-0102wb-60-27059
208,clueweb12-1007wb-89-08055
208,clueweb12-1609wb-67-10400
208,clueweb12-1414wb-05-08095
208,clueweb12-0100wb-77-17913
208,clueweb12-0108wb-72-24490
208,clueweb12-1107wb-28-11686
208,clueweb12-1117wb-32-09557
208,clueweb12-0402wb-08-28224
208,clueweb12-1301wb-84-08680
208,clueweb12-0508wb-24-28237
208,clueweb12-0803wb-61-08124
208,clueweb12-0000wb-53-16996
208,clueweb12-0911wb-13-04231
208,clueweb12-1515wb-29-09112
208,clueweb12-1716wb-84-24105
208,clueweb12-1011wb-62-00443
208,clueweb12-1515wb-31-07002
208,clueweb12-0301wb-80-24928
208,clueweb12-0311wb-25-15756
208,clueweb12-0108wb-41-15478
208,clueweb12-1700tw-32-10820
208,clueweb12-0311wb-12-02123
208,clueweb12-1801wb-23-14119
208,clueweb12-1908wb-87-33765
208,clueweb12-0401wb-94-18846
208,clueweb12-1102wb-25-17629
208,clueweb12-1416wb-07-18902
208,clueweb12-1907wb-30-04813
208,clueweb12-0312wb-19-26507
208,clueweb12-1412wb-68-11558
208,clueweb12-0200tw-88-18264
208,clueweb12-0208wb-89-23576
208,clueweb12-0408wb-78-06610
208,clueweb12-1700tw-07-03735
208,clueweb12-0108wb-13-28009
208,clueweb12-0907wb-02-06405
208,clueweb12-0304wb-68-23890
208,clueweb12-0710wb-02-19691
208,clueweb12-1712wb-70-27800
208,clueweb12-0404wb-82-11810
208,clueweb12-1510wb-75-12505
208,clueweb12-0308wb-54-09178
208,clueweb12-1208wb-04-22423
208,clueweb12-0309wb-53-07401
208,clueweb12-0012wb-60-15094
208,clueweb12-0003wb-45-23281
208,clueweb12-0805wb-67-20579
208,clueweb12-0509wb-62-06182
208,clueweb12-1203wb-01-00855
208,clueweb12-0011wb-33-05027
208,clueweb12-0012wb-73-25377
208,clueweb12-0403wb-93-21804
208,clueweb12-0013wb-12-23304
